animal_1,animal_2,chosen_1,chosen_2,win_rate
dire wolf,akhlut,"[8, 12, 15, 18]","[13, 16, 23]",1.0
dire wolf,akhlut,"[8, 12, 15, 18]","[14, 17, 24]",1.0
dire wolf,akhlut,"[12, 16, 19, 22]","[3, 6, 13]",1.0
dire wolf,akhlut,"[12, 16, 19, 22]","[4, 7, 14]",1.0
dire wolf,akhlut,"[12, 16, 19, 22]","[5, 8, 15]",0.92
dire wolf,akhlut,"[12, 16, 19, 22]","[8, 11, 18]",0.9
dire wolf,akhlut,"[12, 16, 19, 22]","[10, 13, 20]",0.79
dire wolf,akhlut,"[12, 16, 19, 22]","[14, 17, 24]",1.0
dire wolf,akhlut,"[12, 16, 19, 22]","[15, 18, 25]",0.94
dire wolf,akhlut,"[13, 17, 20, 23]","[4, 7, 14]",1.0
dire wolf,akhlut,"[13, 17, 20, 23]","[5, 8, 15]",1.0
dire wolf,akhlut,"[13, 17, 20, 23]","[8, 11, 18]",1.0
dire wolf,akhlut,"[13, 17, 20, 23]","[9, 12, 19]",1.0
dire wolf,akhlut,"[13, 17, 20, 23]","[15, 18, 25]",1.0
pairing average win rate,0.9757142857142859, , , 
saber tooth,mammoth,"[1, 8, 12]","[2, 6, 13]",0.98
saber tooth,mammoth,"[1, 8, 12]","[3, 7, 14]",1.0
saber tooth,mammoth,"[1, 8, 12]","[7, 11, 18]",1.0
saber tooth,mammoth,"[1, 8, 12]","[9, 13, 20]",0.96
saber tooth,mammoth,"[1, 8, 12]","[13, 17, 24]",0.98
saber tooth,mammoth,"[1, 8, 12]","[14, 18, 25]",1.0
saber tooth,mammoth,"[2, 9, 13]","[3, 7, 14]",0.95
saber tooth,mammoth,"[2, 9, 13]","[4, 8, 15]",0.91
saber tooth,mammoth,"[2, 9, 13]","[7, 11, 18]",0.96
saber tooth,mammoth,"[2, 9, 13]","[8, 12, 19]",1.0
saber tooth,mammoth,"[2, 9, 13]","[12, 16, 23]",0.94
saber tooth,mammoth,"[2, 9, 13]","[14, 18, 25]",0.93
saber tooth,mammoth,"[3, 10, 14]","[2, 6, 13]",0.93
saber tooth,mammoth,"[3, 10, 14]","[4, 8, 15]",1.0
saber tooth,mammoth,"[3, 10, 14]","[7, 11, 18]",1.0
saber tooth,mammoth,"[3, 10, 14]","[8, 12, 19]",1.0
saber tooth,mammoth,"[3, 10, 14]","[9, 13, 20]",0.88
saber tooth,mammoth,"[3, 10, 14]","[12, 16, 23]",1.0
saber tooth,mammoth,"[3, 10, 14]","[13, 17, 24]",0.92
saber tooth,mammoth,"[6, 13, 17]","[3, 7, 14]",0.95
saber tooth,mammoth,"[6, 13, 17]","[4, 8, 15]",0.93
saber tooth,mammoth,"[6, 13, 17]","[7, 11, 18]",0.96
saber tooth,mammoth,"[6, 13, 17]","[8, 12, 19]",1.0
saber tooth,mammoth,"[6, 13, 17]","[12, 16, 23]",0.93
saber tooth,mammoth,"[6, 13, 17]","[14, 18, 25]",0.96
saber tooth,mammoth,"[7, 14, 18]","[2, 6, 13]",1.0
saber tooth,mammoth,"[7, 14, 18]","[4, 8, 15]",1.0
saber tooth,mammoth,"[7, 14, 18]","[8, 12, 19]",1.0
saber tooth,mammoth,"[7, 14, 18]","[9, 13, 20]",1.0
saber tooth,mammoth,"[7, 14, 18]","[12, 16, 23]",1.0
saber tooth,mammoth,"[7, 14, 18]","[13, 17, 24]",1.0
saber tooth,mammoth,"[8, 15, 19]","[2, 6, 13]",0.98
saber tooth,mammoth,"[8, 15, 19]","[3, 7, 14]",1.0
saber tooth,mammoth,"[8, 15, 19]","[7, 11, 18]",1.0
saber tooth,mammoth,"[8, 15, 19]","[9, 13, 20]",0.96
saber tooth,mammoth,"[8, 15, 19]","[12, 16, 23]",1.0
saber tooth,mammoth,"[8, 15, 19]","[13, 17, 24]",0.93
saber tooth,mammoth,"[8, 15, 19]","[14, 18, 25]",1.0
saber tooth,mammoth,"[11, 18, 22]","[2, 6, 13]",0.95
saber tooth,mammoth,"[11, 18, 22]","[3, 7, 14]",1.0
saber tooth,mammoth,"[11, 18, 22]","[4, 8, 15]",1.0
saber tooth,mammoth,"[11, 18, 22]","[8, 12, 19]",1.0
saber tooth,mammoth,"[11, 18, 22]","[9, 13, 20]",0.89
saber tooth,mammoth,"[11, 18, 22]","[12, 16, 23]",1.0
saber tooth,mammoth,"[11, 18, 22]","[13, 17, 24]",0.9
saber tooth,mammoth,"[12, 19, 23]","[2, 6, 13]",0.91
saber tooth,mammoth,"[12, 19, 23]","[3, 7, 14]",1.0
saber tooth,mammoth,"[12, 19, 23]","[4, 8, 15]",1.0
saber tooth,mammoth,"[12, 19, 23]","[7, 11, 18]",1.0
saber tooth,mammoth,"[12, 19, 23]","[9, 13, 20]",0.96
saber tooth,mammoth,"[12, 19, 23]","[13, 17, 24]",0.96
saber tooth,mammoth,"[12, 19, 23]","[14, 18, 25]",1.0
saber tooth,mammoth,"[13, 20, 24]","[3, 7, 14]",0.94
saber tooth,mammoth,"[13, 20, 24]","[4, 8, 15]",0.9
saber tooth,mammoth,"[13, 20, 24]","[7, 11, 18]",0.95
saber tooth,mammoth,"[13, 20, 24]","[8, 12, 19]",1.0
saber tooth,mammoth,"[13, 20, 24]","[12, 16, 23]",0.92
saber tooth,mammoth,"[13, 20, 24]","[14, 18, 25]",0.94
pairing average win rate,0.9682758620689654, , , 
saber tooth,akhlut,"[1, 8, 12]","[3, 6, 13]",1.0
saber tooth,akhlut,"[1, 8, 12]","[4, 7, 14]",1.0
saber tooth,akhlut,"[1, 8, 12]","[10, 13, 20]",1.0
saber tooth,akhlut,"[1, 8, 12]","[13, 16, 23]",1.0
saber tooth,akhlut,"[1, 8, 12]","[14, 17, 24]",1.0
saber tooth,akhlut,"[1, 8, 12]","[15, 18, 25]",1.0
saber tooth,akhlut,"[2, 9, 13]","[4, 7, 14]",1.0
saber tooth,akhlut,"[2, 9, 13]","[5, 8, 15]",1.0
saber tooth,akhlut,"[2, 9, 13]","[8, 11, 18]",1.0
saber tooth,akhlut,"[2, 9, 13]","[14, 17, 24]",1.0
saber tooth,akhlut,"[2, 9, 13]","[15, 18, 25]",1.0
saber tooth,akhlut,"[3, 10, 14]","[5, 8, 15]",1.0
saber tooth,akhlut,"[3, 10, 14]","[8, 11, 18]",1.0
saber tooth,akhlut,"[3, 10, 14]","[9, 12, 19]",1.0
saber tooth,akhlut,"[3, 10, 14]","[13, 16, 23]",1.0
saber tooth,akhlut,"[3, 10, 14]","[15, 18, 25]",1.0
saber tooth,akhlut,"[6, 13, 17]","[4, 7, 14]",1.0
saber tooth,akhlut,"[6, 13, 17]","[5, 8, 15]",1.0
saber tooth,akhlut,"[6, 13, 17]","[8, 11, 18]",1.0
saber tooth,akhlut,"[6, 13, 17]","[9, 12, 19]",1.0
saber tooth,akhlut,"[6, 13, 17]","[15, 18, 25]",1.0
saber tooth,akhlut,"[7, 14, 18]","[3, 6, 13]",1.0
saber tooth,akhlut,"[7, 14, 18]","[5, 8, 15]",1.0
saber tooth,akhlut,"[7, 14, 18]","[9, 12, 19]",1.0
saber tooth,akhlut,"[7, 14, 18]","[10, 13, 20]",1.0
saber tooth,akhlut,"[7, 14, 18]","[13, 16, 23]",1.0
saber tooth,akhlut,"[8, 15, 19]","[3, 6, 13]",1.0
saber tooth,akhlut,"[8, 15, 19]","[4, 7, 14]",1.0
saber tooth,akhlut,"[8, 15, 19]","[10, 13, 20]",1.0
saber tooth,akhlut,"[8, 15, 19]","[13, 16, 23]",1.0
saber tooth,akhlut,"[8, 15, 19]","[14, 17, 24]",1.0
saber tooth,akhlut,"[11, 18, 22]","[3, 6, 13]",1.0
saber tooth,akhlut,"[11, 18, 22]","[4, 7, 14]",1.0
saber tooth,akhlut,"[11, 18, 22]","[5, 8, 15]",1.0
saber tooth,akhlut,"[11, 18, 22]","[9, 12, 19]",1.0
saber tooth,akhlut,"[11, 18, 22]","[10, 13, 20]",1.0
saber tooth,akhlut,"[11, 18, 22]","[13, 16, 23]",1.0
saber tooth,akhlut,"[11, 18, 22]","[14, 17, 24]",1.0
saber tooth,akhlut,"[12, 19, 23]","[3, 6, 13]",1.0
saber tooth,akhlut,"[12, 19, 23]","[4, 7, 14]",1.0
saber tooth,akhlut,"[12, 19, 23]","[5, 8, 15]",1.0
saber tooth,akhlut,"[12, 19, 23]","[8, 11, 18]",1.0
saber tooth,akhlut,"[12, 19, 23]","[10, 13, 20]",1.0
saber tooth,akhlut,"[12, 19, 23]","[14, 17, 24]",1.0
saber tooth,akhlut,"[12, 19, 23]","[15, 18, 25]",1.0
saber tooth,akhlut,"[13, 20, 24]","[4, 7, 14]",1.0
saber tooth,akhlut,"[13, 20, 24]","[5, 8, 15]",1.0
saber tooth,akhlut,"[13, 20, 24]","[8, 11, 18]",1.0
saber tooth,akhlut,"[13, 20, 24]","[9, 12, 19]",1.0
saber tooth,akhlut,"[13, 20, 24]","[15, 18, 25]",1.0
pairing average win rate,1.0, , , 
mammoth,akhlut,"[2, 6, 13]","[4, 7, 14]",1.0
mammoth,akhlut,"[2, 6, 13]","[5, 8, 15]",1.0
mammoth,akhlut,"[2, 6, 13]","[8, 11, 18]",1.0
mammoth,akhlut,"[2, 6, 13]","[9, 12, 19]",1.0
mammoth,akhlut,"[2, 6, 13]","[14, 17, 24]",1.0
mammoth,akhlut,"[2, 6, 13]","[15, 18, 25]",1.0
mammoth,akhlut,"[3, 7, 14]","[5, 8, 15]",1.0
mammoth,akhlut,"[3, 7, 14]","[8, 11, 18]",1.0
mammoth,akhlut,"[3, 7, 14]","[9, 12, 19]",1.0
mammoth,akhlut,"[3, 7, 14]","[10, 13, 20]",1.0
mammoth,akhlut,"[3, 7, 14]","[13, 16, 23]",1.0
mammoth,akhlut,"[3, 7, 14]","[15, 18, 25]",1.0
mammoth,akhlut,"[4, 8, 15]","[3, 6, 13]",1.0
mammoth,akhlut,"[4, 8, 15]","[9, 12, 19]",1.0
mammoth,akhlut,"[4, 8, 15]","[10, 13, 20]",1.0
mammoth,akhlut,"[4, 8, 15]","[13, 16, 23]",1.0
mammoth,akhlut,"[4, 8, 15]","[14, 17, 24]",1.0
mammoth,akhlut,"[7, 11, 18]","[3, 6, 13]",1.0
mammoth,akhlut,"[7, 11, 18]","[5, 8, 15]",1.0
mammoth,akhlut,"[7, 11, 18]","[9, 12, 19]",1.0
mammoth,akhlut,"[7, 11, 18]","[10, 13, 20]",1.0
mammoth,akhlut,"[7, 11, 18]","[13, 16, 23]",1.0
mammoth,akhlut,"[7, 11, 18]","[14, 17, 24]",1.0
mammoth,akhlut,"[8, 12, 19]","[3, 6, 13]",1.0
mammoth,akhlut,"[8, 12, 19]","[4, 7, 14]",1.0
mammoth,akhlut,"[8, 12, 19]","[10, 13, 20]",1.0
mammoth,akhlut,"[8, 12, 19]","[13, 16, 23]",1.0
mammoth,akhlut,"[8, 12, 19]","[14, 17, 24]",1.0
mammoth,akhlut,"[8, 12, 19]","[15, 18, 25]",1.0
mammoth,akhlut,"[9, 13, 20]","[4, 7, 14]",1.0
mammoth,akhlut,"[9, 13, 20]","[5, 8, 15]",1.0
mammoth,akhlut,"[9, 13, 20]","[8, 11, 18]",1.0
mammoth,akhlut,"[9, 13, 20]","[14, 17, 24]",1.0
mammoth,akhlut,"[9, 13, 20]","[15, 18, 25]",1.0
mammoth,akhlut,"[12, 16, 23]","[3, 6, 13]",1.0
mammoth,akhlut,"[12, 16, 23]","[4, 7, 14]",1.0
mammoth,akhlut,"[12, 16, 23]","[5, 8, 15]",1.0
mammoth,akhlut,"[12, 16, 23]","[8, 11, 18]",1.0
mammoth,akhlut,"[12, 16, 23]","[10, 13, 20]",1.0
mammoth,akhlut,"[12, 16, 23]","[14, 17, 24]",1.0
mammoth,akhlut,"[12, 16, 23]","[15, 18, 25]",1.0
mammoth,akhlut,"[13, 17, 24]","[4, 7, 14]",1.0
mammoth,akhlut,"[13, 17, 24]","[5, 8, 15]",1.0
mammoth,akhlut,"[13, 17, 24]","[8, 11, 18]",1.0
mammoth,akhlut,"[13, 17, 24]","[9, 12, 19]",1.0
mammoth,akhlut,"[13, 17, 24]","[15, 18, 25]",1.0
mammoth,akhlut,"[14, 18, 25]","[3, 6, 13]",1.0
mammoth,akhlut,"[14, 18, 25]","[5, 8, 15]",1.0
mammoth,akhlut,"[14, 18, 25]","[9, 12, 19]",1.0
mammoth,akhlut,"[14, 18, 25]","[10, 13, 20]",1.0
mammoth,akhlut,"[14, 18, 25]","[13, 16, 23]",1.0
pairing average win rate,1.0, , , 
